CustomerID,Gender,Age,Annual Income (k$),Spending Score (1-100)
3692,Female,32,25,60
3693,Male,63,99,45
3694,Female,30,99,9
3695,Female,28,149,51
3696,Male,62,31,61
3697,Female,43,62,40
3698,Male,39,111,61
3699,Female,45,89,67
3700,Male,41,91,80
3701,Male,46,142,76
3702,Female,26,51,15
3703,Female,59,44,53
3704,Female,21,61,4
3705,Male,66,149,23
3706,Male,63,62,27
3707,Male,35,148,37
3708,Female,60,48,77
3709,Male,33,115,43
3710,Male,50,60,37
3711,Female,46,84,85
3712,Male,56,150,29
3713,Male,27,38,29
3714,Female,26,81,49
3715,Male,48,18,75
3716,Female,45,15,51
3717,Female,20,48,50
3718,Female,31,123,28
3719,Female,42,23,74
3720,Female,32,77,5
3721,Male,19,24,56
3722,Male,41,58,64
3723,Female,31,132,89
3724,Female,65,20,97
3725,Male,24,135,17
3726,Female,53,109,97
3727,Female,67,125,89
3728,Female,41,119,97
3729,Male,44,78,55
3730,Male,54,85,9
3731,Female,55,118,91
3732,Female,47,103,89
3733,Male,44,20,68
3734,Male,56,124,73
3735,Female,32,126,79
3736,Female,43,141,16
3737,Male,18,150,16
3738,Male,21,77,13
3739,Male,46,32,78
3740,Female,18,91,86
3741,Male,60,117,85
3742,Female,67,131,73
3743,Male,63,31,63
3744,Male,39,28,41
3745,Male,28,71,53
3746,Male,27,107,68
3747,Female,34,148,74
3748,Female,53,128,99
3749,Male,64,146,9
3750,Female,43,123,51
3751,Male,65,133,48
3752,Male,38,106,80
3753,Male,30,25,49
3754,Male,26,113,18
3755,Female,28,22,10
3756,Male,28,128,85
3757,Male,23,79,54
3758,Female,18,107,79
3759,Male,23,118,15
3760,Male,30,113,11
3761,Male,39,98,40
3762,Female,48,87,47
3763,Male,39,73,20
3764,Female,54,45,98
3765,Male,64,78,22
3766,Male,44,62,48
3767,Female,67,37,82
3768,Male,69,69,16
3769,Male,31,21,5
3770,Female,64,126,65
3771,Female,22,120,83
3772,Female,53,112,74
3773,Female,49,26,21
3774,Female,51,74,61
3775,Male,24,66,77
3776,Female,59,86,55
3777,Male,65,139,24
3778,Male,27,74,23
3779,Male,67,45,87
3780,Female,34,91,11
3781,Female,47,90,47
3782,Male,38,75,2
3783,Female,30,16,70
3784,Female,18,135,53
3785,Female,18,73,11
3786,Female,64,54,15
3787,Male,50,46,73
3788,Male,55,52,12
3789,Female,42,106,36
3790,Male,43,102,92
3791,Female,30,99,23
3792,Female,45,90,27
3793,Male,50,142,88
3794,Male,54,27,14
3795,Male,58,53,54
3796,Female,47,37,99
3797,Male,66,124,27
3798,Female,65,121,21
3799,Male,25,106,49
3800,Male,66,38,62
3801,Female,64,48,77
3802,Female,18,126,72
3803,Female,29,132,44
3804,Female,22,21,44
3805,Female,41,104,98
3806,Female,23,27,61
3807,Female,42,94,42
3808,Female,18,44,23
3809,Male,42,147,73
3810,Female,18,30,1
3811,Female,49,54,36
3812,Male,59,51,55
3813,Female,59,92,16
3814,Male,20,30,89
3815,Male,66,57,18
3816,Female,36,77,98
3817,Male,60,29,38
3818,Female,46,79,67
3819,Male,67,58,20
3820,Male,19,34,19
3821,Male,26,133,13
3822,Female,34,126,17
3823,Female,63,137,78
3824,Male,53,94,30
3825,Male,34,114,86
3826,Female,66,20,43
3827,Female,29,97,48
3828,Male,37,45,43
3829,Male,67,80,93
3830,Female,20,32,66
3831,Female,60,42,53
3832,Female,67,82,72
3833,Female,21,128,78
3834,Female,34,72,34
3835,Male,67,143,77
3836,Female,54,53,74
3837,Male,63,120,72
3838,Female,59,15,71
3839,Male,32,89,13
3840,Female,50,102,90
3841,Female,33,74,56
3842,Male,28,144,59
3843,Male,37,124,32
3844,Female,55,33,83
3845,Female,41,76,79
3846,Female,33,85,54
3847,Female,47,125,2
3848,Female,51,147,37
3849,Male,18,86,83
3850,Male,41,92,97
3851,Female,41,114,33
3852,Male,26,85,1
3853,Male,39,21,28
3854,Male,29,64,17
3855,Female,34,60,57
3856,Male,42,86,70
3857,Female,45,90,52
3858,Male,32,88,44
3859,Female,47,87,84
3860,Male,68,116,47
3861,Female,44,108,13
3862,Female,39,83,76
3863,Male,27,79,30
3864,Female,48,76,85
3865,Female,44,34,66
3866,Female,29,58,53
3867,Female,63,76,18
3868,Female,48,121,28
3869,Female,49,139,4
3870,Female,49,59,42
3871,Female,58,25,6
3872,Male,62,102,9
3873,Male,52,60,20
3874,Female,70,126,94
3875,Female,63,95,38
3876,Male,38,46,68
3877,Male,27,112,50
3878,Male,33,19,60
3879,Female,24,43,13
3880,Male,21,62,99
3881,Female,44,30,94
3882,Female,69,86,42
3883,Male,42,43,68
3884,Female,48,60,25
3885,Female,28,37,31
3886,Female,65,108,12
3887,Female,37,128,64
3888,Male,53,48,79
3889,Male,34,131,61
3890,Female,62,43,53
3891,Female,28,23,26
3892,Male,47,53,61
3893,Female,52,149,10
3894,Male,58,124,12
3895,Female,55,83,22
3896,Female,39,150,53
3897,Male,70,110,21
3898,Male,60,133,35
3899,Male,65,132,71
3900,Male,68,32,82
3901,Female,44,116,27
3902,Male,54,124,60
3903,Female,63,96,99
3904,Male,66,119,47
3905,Male,52,30,66
3906,Female,21,35,96
3907,Male,33,120,15
3908,Male,33,146,24
3909,Male,38,58,84
3910,Male,43,137,10
3911,Female,53,150,88
3912,Female,36,125,24
3913,Male,34,131,88
3914,Male,62,140,57
3915,Male,43,33,34
3916,Female,39,78,41
3917,Female,45,54,40
3918,Female,18,65,11
3919,Female,61,70,90
3920,Male,53,95,1
3921,Male,60,84,30
3922,Male,54,142,43
3923,Female,19,140,82
3924,Male,34,75,26
3925,Female,57,94,53
3926,Female,55,135,47
3927,Male,38,115,9
3928,Male,26,91,9
3929,Male,30,140,1
3930,Female,28,36,71
3931,Female,33,97,44
3932,Male,33,92,59
3933,Male,19,109,56
3934,Female,59,123,51
3935,Male,61,124,16
3936,Female,25,66,38
3937,Female,60,117,11
3938,Male,59,115,25
3939,Male,30,77,93
3940,Male,34,42,83
3941,Male,56,60,82
3942,Female,41,42,59
3943,Female,20,16,29
3944,Female,47,141,80
3945,Male,69,31,40
3946,Female,30,73,8
3947,Male,36,146,98
3948,Male,24,91,6
3949,Male,26,145,45
3950,Male,36,129,53
3951,Male,62,111,94
3952,Male,57,119,98
3953,Female,39,38,21
3954,Male,35,49,57
3955,Female,40,16,76
3956,Female,19,47,6
3957,Male,67,90,63
3958,Male,67,100,6
3959,Male,28,95,53
3960,Female,48,76,4
3961,Male,50,57,9
3962,Female,31,135,69
3963,Male,33,73,74
3964,Male,28,23,72
3965,Female,50,91,87
3966,Female,24,77,4
3967,Male,48,66,58
3968,Female,65,37,37
3969,Female,63,44,71
3970,Female,64,35,6
3971,Female,31,57,51
3972,Female,45,149,79
3973,Male,70,30,99
3974,Male,60,37,50
3975,Female,33,101,96
3976,Male,36,45,14
3977,Male,34,135,99
3978,Female,43,83,11
3979,Male,23,148,10
3980,Female,60,129,61
3981,Female,66,73,81
3982,Male,26,91,13
3983,Female,67,21,34
3984,Female,34,51,60
3985,Female,48,100,51
3986,Female,29,30,5
3987,Female,40,130,74
3988,Male,22,132,32
3989,Male,60,28,12
3990,Female,53,101,52
3991,Female,53,118,13
3992,Male,20,58,85
3993,Female,41,42,54
3994,Male,34,30,97
3995,Female,56,64,54
3996,Female,43,129,41
3997,Female,21,82,48
3998,Female,62,106,51
3999,Female,29,135,47
4000,Female,18,30,50
4001,Female,38,67,96
4002,Male,36,63,76
4003,Male,38,76,46
4004,Male,69,98,99
4005,Female,35,70,100
4006,Female,60,134,38
4007,Female,69,104,92
4008,Female,20,134,13
4009,Female,66,87,76
4010,Female,61,83,22
4011,Female,49,112,2
4012,Male,27,16,93
4013,Female,57,67,77
4014,Male,32,133,99
4015,Male,22,21,13
4016,Female,21,89,57
4017,Female,45,109,34
4018,Male,70,17,19
4019,Male,69,93,9
4020,Female,68,31,95
4021,Female,70,126,33
4022,Male,21,66,27
4023,Female,32,21,45
4024,Female,34,126,2
4025,Female,61,147,79
4026,Male,20,68,83
4027,Male,27,75,57
4028,Male,64,123,95
4029,Female,59,30,57
4030,Female,40,61,16
4031,Male,35,62,79
4032,Male,18,135,6
4033,Male,52,78,14
4034,Female,70,64,27
4035,Male,48,55,38
4036,Male,61,36,19
4037,Female,18,129,37
4038,Female,20,19,4
4039,Female,20,115,58
4040,Male,54,92,90
4041,Female,36,55,9
4042,Female,46,106,40
4043,Male,42,36,15
4044,Female,50,67,4
4045,Male,53,107,90
4046,Male,46,24,52
4047,Female,43,63,18
4048,Female,21,85,53
4049,Female,66,33,59
4050,Female,31,69,99
4051,Female,67,35,54
4052,Female,44,40,41
4053,Male,50,42,60
4054,Male,39,54,93
4055,Female,65,43,88
4056,Male,20,34,4
4057,Female,40,34,85
4058,Male,38,88,39
4059,Male,58,134,7
4060,Male,40,111,23
4061,Female,21,134,85
4062,Male,38,39,63
4063,Female,54,18,65
4064,Male,60,18,41
4065,Male,48,40,89
4066,Male,38,93,95
4067,Male,43,104,44
4068,Male,58,85,45
4069,Female,52,90,69
4070,Female,55,113,95
4071,Male,41,141,51
4072,Male,28,46,65
4073,Male,58,23,54
4074,Male,46,92,56
4075,Female,64,27,94
4076,Male,20,138,82
4077,Female,18,110,72
4078,Male,69,97,90
4079,Female,36,32,40
4080,Male,63,107,58
4081,Male,66,38,15
4082,Female,39,116,19
4083,Male,31,74,10
4084,Male,66,74,88
4085,Male,31,114,16
4086,Female,61,15,43
4087,Male,33,57,31
4088,Male,50,69,16
4089,Female,30,48,80
4090,Female,55,48,28
4091,Female,66,124,62
4092,Male,29,98,20
4093,Male,68,104,35
4094,Male,55,93,59
4095,Female,56,85,9
4096,Male,50,85,10
4097,Male,50,128,45
4098,Female,46,43,82
4099,Female,22,111,15
4100,Female,23,67,30
4101,Female,48,78,48
4102,Female,33,75,96
4103,Male,48,122,40
4104,Female,42,51,91
4105,Male,65,149,91
4106,Male,63,22,83
4107,Female,50,92,74
4108,Female,30,82,44
4109,Female,69,35,46
4110,Male,27,108,6
4111,Female,41,89,24
4112,Female,27,92,73
4113,Female,58,80,91
4114,Female,48,68,7
4115,Female,30,114,6
4116,Male,20,35,33
4117,Male,67,67,85
4118,Male,69,97,38
4119,Female,51,18,44
4120,Female,66,69,17
4121,Female,45,29,31
4122,Male,36,78,37
4123,Female,40,126,11
4124,Female,62,132,92
4125,Female,49,34,5
4126,Male,30,78,64
4127,Female,50,47,76
4128,Male,51,95,3
4129,Female,50,140,56
4130,Male,22,83,63
4131,Male,20,108,38
4132,Male,24,82,54
4133,Female,41,101,2
4134,Female,39,35,90
4135,Male,62,77,2
4136,Male,40,99,12
4137,Female,47,148,40
4138,Female,35,38,2
4139,Male,49,125,80
4140,Female,70,109,94
4141,Female,24,97,57
4142,Female,50,116,47
4143,Female,22,92,36
4144,Male,66,138,4
4145,Female,45,134,75
4146,Female,25,29,24
4147,Male,32,97,82
4148,Male,69,20,91
4149,Female,21,81,62
4150,Female,51,136,2
4151,Female,22,98,15
4152,Female,50,125,75
4153,Male,22,150,91
4154,Male,55,78,49
4155,Male,51,140,87
4156,Female,43,42,35
4157,Female,18,112,94
4158,Female,21,27,47
4159,Female,56,100,24
4160,Male,43,35,83
4161,Male,50,77,60
4162,Female,50,125,93
4163,Male,25,90,77
4164,Female,37,87,48
4165,Female,33,21,23
4166,Male,38,86,12
4167,Female,62,143,41
4168,Female,43,145,29
4169,Male,40,118,70
4170,Female,35,42,51
4171,Female,48,57,23
4172,Male,69,111,31
4173,Female,59,60,21
4174,Male,29,15,24
4175,Female,18,116,72
4176,Male,59,49,9
4177,Male,26,68,22
4178,Male,20,38,4
4179,Female,68,36,77
4180,Male,43,30,98
4181,Male,26,27,3
4182,Male,59,114,28
4183,Male,68,114,90
4184,Male,33,76,98
4185,Female,41,101,15
4186,Female,67,92,8
4187,Female,31,81,48
4188,Female,20,105,99
4189,Female,51,47,88
4190,Female,50,129,52
4191,Female,67,33,55
4192,Male,41,138,37
4193,Female,26,134,4
4194,Male,30,111,55
4195,Male,19,38,12
4196,Female,24,41,19
4197,Male,65,89,79
4198,Male,38,37,57
4199,Male,36,55,94
4200,Male,42,70,37
4201,Female,64,112,76
4202,Female,39,20,83
4203,Female,28,54,98
4204,Female,50,56,7
4205,Female,49,46,92
4206,Female,38,24,55
4207,Female,56,83,28
4208,Female,37,23,93
4209,Female,25,83,37
4210,Female,59,113,84
4211,Male,54,88,61
4212,Female,26,117,75
4213,Male,42,137,39
4214,Male,42,116,23
4215,Male,50,22,52
4216,Male,19,33,84
4217,Female,36,16,84
4218,Male,63,69,11
4219,Female,37,31,66
4220,Female,59,75,13
4221,Male,58,145,77
4222,Female,59,100,41
4223,Male,46,49,49
4224,Male,23,117,15
4225,Female,34,80,56
4226,Female,42,15,54
4227,Male,55,149,31
4228,Female,21,133,61
4229,Female,47,148,58
4230,Female,37,69,87
4231,Male,20,114,60
4232,Male,40,35,53
4233,Female,68,65,86
4234,Female,35,114,61
4235,Female,43,22,80
4236,Female,53,82,42
4237,Female,25,121,29
4238,Male,34,81,84
4239,Female,48,16,92
4240,Male,54,15,27
4241,Female,62,15,44
4242,Male,50,116,93
4243,Female,44,129,5
4244,Male,62,149,52
4245,Female,21,102,53
4246,Male,39,106,52
4247,Male,43,32,38
4248,Male,49,102,44
4249,Male,41,47,53
4250,Male,63,87,2
4251,Male,52,42,54
4252,Female,54,101,84
4253,Male,49,67,77
4254,Female,24,58,90
4255,Female,50,94,35
4256,Female,48,28,46
4257,Female,29,117,72
4258,Female,28,50,92
4259,Male,41,48,79
4260,Male,25,102,55
4261,Male,49,30,72
4262,Female,55,55,11
4263,Male,39,39,29
4264,Male,51,140,69
4265,Male,36,22,63
4266,Male,69,126,47
4267,Male,37,108,7
4268,Female,31,98,64
4269,Male,50,82,82
4270,Female,27,81,64
4271,Female,33,125,92
4272,Female,21,32,12
4273,Female,44,70,12
4274,Female,45,49,36
4275,Male,60,148,29
4276,Male,33,132,11
4277,Male,69,40,53
4278,Female,50,75,70
4279,Male,65,102,85
4280,Male,36,29,74
4281,Female,38,105,96
4282,Female,39,46,47
4283,Female,26,147,33
4284,Female,26,78,81
4285,Male,26,100,67
4286,Female,44,59,43
4287,Female,34,49,18
4288,Male,61,40,74
4289,Male,62,37,53
4290,Female,25,145,39
4291,Male,33,43,72
4292,Female,35,78,34
4293,Female,50,127,37
4294,Male,18,148,41
4295,Male,29,132,97
4296,Female,23,81,49
4297,Female,58,122,10
4298,Female,22,100,40
4299,Male,33,43,18
4300,Female,35,74,25
4301,Female,66,68,41
4302,Female,35,107,36
4303,Female,18,83,2
4304,Female,36,131,83
4305,Male,25,23,74
4306,Female,20,140,49
4307,Female,42,91,67
4308,Female,22,24,53
4309,Female,57,116,19
4310,Male,36,72,26
4311,Male,35,127,54
4312,Male,67,120,51
4313,Female,70,49,25
4314,Female,48,117,17
4315,Male,50,117,74
4316,Male,64,111,61
4317,Male,35,150,46
4318,Female,56,150,55
4319,Female,33,120,50
4320,Male,33,85,75
4321,Male,64,91,11
4322,Male,55,68,12
4323,Female,58,35,40
4324,Female,24,125,48
4325,Female,31,89,56
4326,Male,60,28,8
4327,Male,70,16,88
4328,Female,65,122,14
4329,Male,42,92,87
4330,Female,49,62,56
4331,Male,55,105,54
4332,Male,39,150,100
4333,Male,33,31,17
4334,Male,69,26,45
4335,Female,46,40,5
4336,Male,33,51,3
4337,Female,29,84,9
4338,Female,34,93,84
4339,Female,54,104,20
4340,Male,44,55,83
4341,Female,42,143,21
4342,Female,30,31,80
4343,Female,25,67,33
4344,Male,22,132,5
4345,Male,29,123,24
4346,Female,58,150,63
4347,Male,20,91,79
4348,Female,52,94,26
4349,Female,50,59,89
4350,Male,39,32,92
4351,Female,67,113,33
4352,Male,61,82,18
4353,Male,26,97,18
4354,Female,58,64,38
4355,Male,35,39,33
4356,Male,67,135,27
4357,Female,46,82,49
4358,Female,56,70,50
4359,Male,44,53,15
4360,Male,53,77,77
4361,Female,62,142,52
4362,Male,34,149,98
4363,Male,51,136,68
4364,Male,63,73,99
4365,Male,20,62,19
4366,Male,22,147,95
4367,Male,31,50,25
4368,Male,20,102,76
4369,Female,40,39,76
4370,Female,56,33,25
4371,Female,47,149,33
4372,Female,67,80,60
4373,Female,62,94,37
4374,Male,40,139,92
4375,Male,44,117,43
4376,Male,27,143,9
4377,Male,42,145,14
4378,Female,30,141,3
4379,Male,33,35,69
4380,Male,58,140,56
4381,Female,51,138,26
4382,Male,54,25,53
4383,Male,39,36,41
4384,Female,34,125,82
4385,Male,40,139,21
4386,Male,53,71,39
4387,Male,66,103,80
4388,Male,26,145,23
4389,Male,69,142,93
4390,Female,19,59,74
4391,Female,49,50,58
4392,Female,67,101,69
4393,Female,70,132,75
4394,Female,39,86,29
4395,Female,60,82,62
4396,Male,30,117,53
4397,Female,25,43,45
4398,Female,18,119,27
4399,Male,34,87,34
4400,Male,29,133,14
4401,Female,21,99,41
4402,Male,70,103,74
4403,Female,30,103,60
4404,Male,48,90,42
4405,Female,58,130,51
4406,Male,24,67,75
4407,Male,40,78,11
4408,Female,41,45,35
4409,Female,22,50,19
4410,Female,22,24,88
4411,Female,34,40,65
4412,Female,47,34,76
4413,Male,26,139,61
4414,Female,23,58,47
4415,Female,42,76,14
4416,Male,36,93,67
4417,Male,33,23,52
4418,Female,38,85,32
4419,Male,19,104,80
4420,Male,27,38,10
4421,Female,33,74,17
4422,Male,54,98,40
4423,Male,32,134,68
4424,Female,30,92,63
4425,Female,30,30,15
4426,Male,49,43,97
4427,Male,62,133,39
4428,Female,64,49,57
4429,Male,63,57,10
4430,Male,25,110,71
4431,Male,60,133,97
4432,Female,35,67,17
4433,Male,53,34,76
4434,Male,43,129,17
4435,Female,27,22,16
4436,Male,48,136,78
4437,Male,50,56,3
4438,Female,46,91,51
4439,Female,22,84,94
4440,Female,30,125,46
4441,Female,18,30,55
4442,Male,40,83,99
4443,Male,57,67,26
4444,Female,20,20,76
4445,Female,20,137,31
4446,Male,24,47,81
4447,Female,53,29,72
4448,Male,52,28,19
4449,Female,32,77,90
4450,Male,57,19,68
4451,Female,20,135,15
4452,Female,46,104,58
4453,Male,47,121,78
4454,Female,56,30,30
4455,Male,35,113,48
4456,Male,28,67,56
4457,Male,60,91,42
4458,Male,66,107,24
4459,Male,55,112,52
4460,Female,57,112,43
4461,Female,18,73,34
4462,Male,46,40,60
4463,Female,27,17,83
4464,Male,45,114,3
4465,Female,48,61,68
4466,Female,36,19,11
4467,Female,20,76,13
4468,Female,53,98,50
4469,Male,60,147,82
4470,Male,32,94,19
4471,Female,50,77,44
4472,Female,58,39,33
4473,Male,60,58,38
4474,Female,68,28,3
4475,Male,62,100,99
4476,Male,43,33,65
4477,Male,33,116,35
4478,Female,53,34,36
4479,Male,50,93,38
4480,Female,37,112,39
4481,Male,30,135,25
4482,Female,50,31,64
4483,Female,22,64,13
4484,Female,54,24,68
4485,Male,31,72,70
4486,Male,44,109,75
4487,Female,40,121,1
4488,Female,31,47,72
4489,Female,57,60,54
4490,Male,21,143,98
4491,Male,56,76,9
4492,Male,69,101,36
4493,Male,36,87,37
4494,Female,64,15,59
4495,Female,21,35,21
4496,Male,47,36,20
4497,Male,36,18,1
4498,Female,48,79,99
4499,Male,48,77,59
4500,Male,26,50,28
4501,Male,70,43,71
4502,Male,30,83,56
4503,Male,31,125,9
4504,Male,63,114,65
4505,Female,27,55,36
4506,Male,65,62,98
4507,Male,48,144,34
4508,Female,54,125,81
4509,Female,40,76,32
4510,Female,44,121,66
4511,Male,23,120,100
4512,Female,43,146,25
4513,Male,19,127,51
4514,Male,62,82,63
4515,Male,30,103,90
4516,Female,68,92,45
4517,Female,67,89,26
4518,Female,36,39,21
4519,Female,18,21,82
4520,Female,57,127,93
4521,Male,49,50,51
4522,Male,39,24,24
4523,Male,65,127,92
4524,Male,46,50,12
4525,Female,19,32,11
4526,Female,57,148,27
4527,Male,55,149,23
4528,Female,65,116,33
4529,Female,28,39,80
4530,Male,34,47,92
4531,Male,68,101,92
4532,Female,60,87,38
4533,Female,25,20,55
4534,Male,39,81,70
4535,Male,21,107,42
4536,Male,28,122,29
4537,Female,25,40,34
4538,Male,26,52,57
4539,Male,43,117,3
4540,Female,19,56,6
4541,Female,33,80,48
4542,Female,48,56,64
4543,Female,23,52,13
4544,Female,70,120,36
4545,Male,38,110,79
4546,Male,43,84,70
4547,Female,36,52,33
4548,Female,45,111,76
4549,Female,25,122,57
4550,Female,31,133,55
4551,Female,41,88,13
4552,Male,65,71,97
4553,Male,61,124,51
4554,Male,54,93,92
4555,Male,43,50,53
4556,Female,48,71,36
4557,Male,68,143,5
4558,Female,49,17,25
4559,Female,67,28,81
4560,Female,58,48,37
4561,Male,19,84,19
4562,Female,42,83,35
4563,Male,69,118,34
4564,Male,61,43,54
4565,Female,19,62,46
4566,Female,59,108,6
4567,Female,18,93,83
4568,Male,53,131,1
4569,Female,29,81,71
4570,Male,26,146,34
4571,Female,53,89,56
4572,Female,58,42,83
4573,Male,45,135,97
4574,Male,55,23,26
4575,Male,50,148,42
4576,Male,59,137,91
4577,Male,63,63,38
4578,Male,39,105,26
4579,Female,42,139,99
4580,Female,35,90,59
4581,Male,23,118,84
4582,Female,35,47,24
4583,Male,69,67,21
4584,Female,33,54,60
4585,Female,32,32,90
4586,Male,65,27,20
4587,Male,25,88,6
4588,Male,30,110,67
4589,Female,60,119,10
4590,Male,24,145,12
4591,Female,34,81,97
4592,Male,67,47,22
4593,Female,49,16,62
4594,Female,39,89,61
4595,Male,68,88,80
4596,Female,30,149,17
4597,Female,64,40,10
4598,Male,40,142,12
4599,Female,46,41,83
4600,Male,39,149,40
4601,Male,18,143,23
4602,Male,46,35,40
4603,Male,65,93,74
4604,Female,22,108,74
4605,Female,52,22,50
4606,Female,27,97,10
4607,Male,36,17,94
4608,Female,54,69,4
4609,Female,24,50,1
4610,Male,63,20,43
4611,Male,52,135,83
4612,Female,62,56,5
4613,Male,30,64,94
4614,Male,27,126,90
4615,Male,19,64,34
4616,Male,23,44,66
4617,Female,25,53,24
4618,Male,53,130,14
4619,Male,42,73,41
4620,Male,61,90,42
4621,Male,64,146,13
4622,Male,57,62,29
4623,Male,24,95,65
4624,Male,63,63,46
4625,Male,40,81,34
4626,Female,36,91,63
4627,Male,63,35,4
4628,Female,39,119,28
4629,Male,30,86,83
4630,Male,38,30,1
4631,Male,18,42,36
4632,Male,36,94,13
4633,Female,50,71,5
4634,Male,21,124,97
4635,Male,59,66,14
4636,Female,20,98,80
4637,Female,44,62,32
4638,Male,69,141,50
4639,Female,58,112,27
4640,Female,52,132,35
4641,Female,45,107,3
4642,Male,23,81,4
4643,Male,23,88,7
4644,Male,61,98,77
4645,Female,40,24,3
4646,Male,50,132,81
4647,Female,33,111,59
4648,Male,41,20,74
4649,Male,22,32,1
4650,Female,58,86,28
4651,Male,59,103,59
4652,Female,30,56,53
4653,Female,64,18,10
4654,Male,29,34,71
4655,Female,22,42,3
4656,Male,54,118,7
4657,Male,48,58,9
4658,Female,45,37,99
4659,Male,45,61,90
4660,Female,47,27,69
4661,Male,35,109,13
4662,Male,61,30,94
4663,Male,44,133,40
4664,Male,52,131,62
4665,Male,43,24,62
4666,Female,56,136,10
4667,Female,66,52,87
4668,Female,68,58,11
4669,Female,35,109,76
4670,Female,50,88,62
4671,Female,42,127,77
4672,Male,48,65,56
4673,Male,54,66,49
4674,Female,19,106,16
4675,Female,50,73,73
4676,Male,56,27,74
4677,Male,60,26,93
4678,Male,60,64,9
4679,Female,49,71,33
4680,Female,35,133,88
4681,Female,34,71,35
4682,Male,51,22,75
4683,Male,56,120,39
4684,Female,24,134,77
4685,Female,59,77,87
4686,Male,70,86,25
4687,Male,52,145,80
4688,Male,47,27,56
4689,Male,29,66,48
4690,Female,52,76,85
4691,Male,28,133,10
4692,Male,61,123,41
4693,Male,21,22,83
4694,Female,42,109,99
4695,Female,65,139,59
4696,Male,49,67,28
4697,Male,37,77,41
4698,Male,67,109,66
4699,Female,48,95,51
4700,Female,21,71,62
4701,Female,55,81,30
4702,Male,70,60,40
4703,Female,64,108,40
4704,Male,18,127,69
4705,Male,20,107,62
4706,Male,54,63,15
4707,Female,39,37,100
4708,Male,34,76,3
4709,Female,31,25,24
4710,Female,58,87,41
4711,Male,52,132,63
4712,Male,30,102,48
4713,Female,52,103,61
4714,Male,60,69,48
4715,Female,19,23,47
4716,Male,64,26,56
4717,Female,30,127,76
4718,Female,68,22,8
4719,Female,33,50,78
4720,Female,35,139,18
4721,Male,24,64,84
4722,Male,62,121,23
4723,Female,53,23,69
4724,Female,58,81,65
4725,Male,47,67,46
4726,Male,59,96,66
4727,Male,58,124,80
4728,Male,24,67,69
4729,Male,32,128,22
4730,Male,57,77,65
4731,Female,36,33,12
4732,Male,60,138,19
4733,Male,54,100,22
4734,Female,19,84,55
4735,Male,59,61,62
4736,Male,65,122,51
4737,Male,30,34,48
4738,Male,57,51,17
4739,Male,58,144,13
4740,Female,60,50,28
4741,Male,60,147,67
4742,Female,48,78,5
4743,Female,33,21,100
